編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPWOMLSLLHLGFAH66DA,,76.03,本共有部分之項目有：停車空間、消防泵浦室、污水機房、雨水回收機房、蓄水池、梯間、電信室、發電機室、機房、防空避難室兼停車空間、垃圾處理室、台電配電場所、集合住宅（附屬車道、管委會使用空間、梯間）、集合住宅（附屬梯間）、機械室、水箱等１６項。,鋼筋混凝土造,114年11月17日,十五層,,持分移轉
RPWRMLQLLHLGFEH17DA,,48.55,集合住宅,鋼筋混凝土造,114年12月3日,二十三層,十六層 陽台,全筆移轉
RPWRMLQLLHLGFEH17DA,,49.60,共有部份,鋼筋混凝土造,114年12月3日,二十三層,,持分移轉
RPSTMLQLLHLGFEH96DA,,48.55,集合住宅,鋼筋混凝土造,114年12月3日,二十三層,十一層 陽台,全筆移轉
RPSTMLQLLHLGFEH96DA,,49.60,共有部份,鋼筋混凝土造,114年12月3日,二十三層,,持分移轉
RPPTMLQLLHLGFEH66DA,,50.94,集合住宅,鋼筋混凝土造,114年12月3日,二十三層,十二層 陽台,全筆移轉
RPPTMLQLLHLGFEH66DA,,50.80,共有部份,鋼筋混凝土造,114年12月3日,二十三層,,持分移轉
RPROMLRLLHLGFEH09DA,,50.94,集合住宅,鋼筋混凝土造,114年12月3日,二十三層,十三層 陽台,全筆移轉
RPROMLRLLHLGFEH09DA,,50.80,共有部份,鋼筋混凝土造,114年12月3日,二十三層,,持分移轉
RPUTMLQLLHLGFEH17DA,,50.13,集合住宅,鋼筋混凝土造,114年12月3日,二十三層,二十一層 陽台,全筆移轉
RPUTMLQLLHLGFEH17DA,,50.56,共有部份,鋼筋混凝土造,114年12月3日,二十三層,,持分移轉
RPQNMLMJMHLGFEH28DA,,50.34,集合住宅,鋼筋混凝土造,115年1月9日,七層,一層 陽台,全筆移轉
RPQNMLMJMHLGFEH28DA,,69.25,共有部份,鋼筋混凝土造,115年1月9日,七層,,持分移轉
RPQOMLLMLHLGFFH58DA,,58.84,集合住宅,鋼筋混凝土造,114年12月15日,十五層,十四層 陽台,全筆移轉
RPQOMLLMLHLGFFH58DA,,11.75,本建物共有部分項目：集合住宅（附屬梯間）、梯間、機房、水箱等４項,鋼筋混凝土造,114年12月15日,十五層,,持分移轉
